time,/jointset/r_shoulder/r_shoulder_elev/value_angulos,/jointset/r_shoulder/r_shoulder_elev/speed_angulos,/jointset/r_elbow/r_elbow_flex/value_angulos,/jointset/r_elbow/r_elbow_flex/speed_angulos,/forceset/TRIlong/activation_angulos,/forceset/TRIlong/fiber_length_angulos,/forceset/TRIlat/activation_angulos,/forceset/TRIlat/fiber_length_angulos,/forceset/TRImed/activation_angulos,/forceset/TRImed/fiber_length_angulos,/forceset/BIClong/activation_angulos,/forceset/BIClong/fiber_length_angulos,/forceset/BICshort/activation_angulos,/forceset/BICshort/fiber_length_angulos,/forceset/BRA/activation_angulos,/forceset/BRA/fiber_length_angulos,base_X_posiciones,base_Y_posiciones,base_Z_posiciones,base_Ox_posiciones,base_Oy_posiciones,base_Oz_posiciones,r_humerus_X_posiciones,r_humerus_Y_posiciones,r_humerus_Z_posiciones,r_humerus_Ox_posiciones,r_humerus_Oy_posiciones,r_humerus_Oz_posiciones,r_ulna_radius_hand_X_posiciones,r_ulna_radius_hand_Y_posiciones,r_ulna_radius_hand_Z_posiciones,r_ulna_radius_hand_Ox_posiciones,r_ulna_radius_hand_Oy_posiciones,r_ulna_radius_hand_Oz_posiciones,center_of_mass_X_posiciones,center_of_mass_Y_posiciones,center_of_mass_Z_posiciones,base_X_velocidades,base_Y_velocidades,base_Z_velocidades,base_Ox_velocidades,base_Oy_velocidades,base_Oz_velocidades,r_humerus_X_velocidades,r_humerus_Y_velocidades,r_humerus_Z_velocidades,r_humerus_Ox_velocidades,r_humerus_Oy_velocidades,r_humerus_Oz_velocidades,r_ulna_radius_hand_X_velocidades,r_ulna_radius_hand_Y_velocidades,r_ulna_radius_hand_Z_velocidades,r_ulna_radius_hand_Ox_velocidades,r_ulna_radius_hand_Oy_velocidades,r_ulna_radius_hand_Oz_velocidades,center_of_mass_X_velocidades,center_of_mass_Y_velocidades,center_of_mass_Z_velocidades,base_X_aceleraciones,base_Y_aceleraciones,base_Z_aceleraciones,base_Ox_aceleraciones,base_Oy_aceleraciones,base_Oz_aceleraciones,r_humerus_X_aceleraciones,r_humerus_Y_aceleraciones,r_humerus_Z_aceleraciones,r_humerus_Ox_aceleraciones,r_humerus_Oy_aceleraciones,r_humerus_Oz_aceleraciones,r_ulna_radius_hand_X_aceleraciones,r_ulna_radius_hand_Y_aceleraciones,r_ulna_radius_hand_Z_aceleraciones,r_ulna_radius_hand_Ox_aceleraciones,r_ulna_radius_hand_Oy_aceleraciones,r_ulna_radius_hand_Oz_aceleraciones,center_of_mass_X_aceleraciones,center_of_mass_Y_aceleraciones,center_of_mass_Z_aceleraciones,TRIlong_activaciones,TRIlat_activaciones,TRImed_activaciones,BIClong_activaciones,BICshort_activaciones,BRA_activaciones,ID_movimiento
0.00787929,-0.07008604,-12.47182651,70.04962543,7.35403805,0.04468154,0.16286523,0.04468154,0.09766855,0.04468154,0.09744035,0.04468154,0.11485725,0.04468154,0.11289566,0.04468154,0.09359424,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0177654,0.61250414,0.169987,0.00412783,-0.00016372,-0.06996418,0.15817382,0.44030507,0.14488052,1.29346015,3.83343928,69.83456485,0.06165653,0.53477057,0.15865351,0.0,0.0,0.0,0.0,0.0,0.0,-0.03922706,4.807e-05,-0.00231453,0.73467912,-0.02868962,-12.45206164,-0.06871162,-0.01599116,-0.00562639,1.09859482,0.2397307,-5.10548093,-0.05253689,-0.00719231,-0.00380956,0.0,0.0,0.0,0.0,0.0,0.0,-304.80212542,0.3820463,-17.98438876,5708.60362848,-222.92410416,-96755.00843433,-654.76463767,-457.77799287,-25.54478147,2987.73036826,-2230.02468011,-151683.97977528,-462.78111442,-206.43913384,-21.39727773,0.09233649,0.01007271,0.0100753,0.03810885,0.05866519,0.07604975,movimiento_1
0.00962935,-0.09302985,-13.72463107,70.06208322,6.80799092,0.04358829,0.16287446,0.04358829,0.09751619,0.04358829,0.09687654,0.04358829,0.11491225,0.04358829,0.11293221,0.04358829,0.09256877,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01783756,0.61250424,0.16998274,0.0054791,-0.00021841,-0.0928681,0.15804627,0.44027247,0.14487034,1.29612949,3.83360387,69.82406531,0.06155937,0.53475591,0.15864658,0.0,0.0,0.0,0.0,0.0,0.0,-0.04315737,7.02e-05,-0.00254647,0.80828981,-0.03156416,-13.69968778,-0.07699335,-0.02140862,-0.00598053,1.14480348,0.21628152,-6.90815702,-0.0584315,-0.00962571,-0.00409667,0.0,0.0,0.0,0.0,0.0,0.0,-304.76505435,0.50605493,-17.98248726,5707.91301579,-222.89713536,-96743.30325365,-654.75898252,-457.45811941,-25.55261648,2987.18897565,-2226.95479782,-151654.16945813,-462.75822503,-206.22670852,-21.39977145,0.08882251,0.01007576,0.01007887,0.0350594,0.05504626,0.07168841,movimiento_1
0.01243222,-0.13401666,-15.47633384,70.07903918,5.15452192,0.04189894,0.16288247,0.04189894,0.09739629,0.04189894,0.09597689,0.04189894,0.11499123,0.04189894,0.11298271,0.04189894,0.09111622,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01796645,0.61250449,0.16997513,0.00789295,-0.00031745,-0.13378363,0.15781268,0.44019861,0.14485303,1.30099033,3.83358271,69.80001423,0.06138322,0.53472271,0.15863459,0.0,0.0,0.0,0.0,0.0,0.0,-0.04867201,0.00011404,-0.00287194,0.91157437,-0.03559748,-15.45025574,-0.08955684,-0.0315624,-0.00633794,1.16675108,0.15185121,-10.30279555,-0.06712811,-0.01418524,-0.00443655,0.0,0.0,0.0,0.0,0.0,0.0,-304.69521768,0.72710142,-17.97887615,5706.61396324,-222.84640664,-96721.28563811,-654.74745125,-456.76666434,-25.57287508,2987.84857171,-2220.1930308,-151565.55317158,-462.71470839,-205.79331165,-21.40693553,0.08563812,0.01008211,0.01008547,0.0317494,0.05113071,0.06707673,movimiento_1
0.01523509,-0.17957471,-16.99984412,70.0903579,2.83130841,0.04028207,0.16288357,0.04028207,0.09734207,0.04028207,0.09508119,0.04028207,0.11506419,0.04028207,0.11302766,0.04028207,0.08985555,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01810972,0.61250489,0.16996668,0.01057593,-0.00042957,-0.17926246,0.15754486,0.44009433,0.14483499,1.306524,3.83311104,69.765758,0.06118373,0.53467585,0.15862181,0.0,0.0,0.0,0.0,0.0,0.0,-0.05345881,0.00016784,-0.00315449,1.00122833,-0.03909852,-16.96979886,-0.10144854,-0.04301177,-0.0065045,1.14131799,0.06350954,-14.14542633,-0.07512219,-0.01932416,-0.00466674,0.0,0.0,0.0,0.0,0.0,0.0,-304.61237969,0.97225691,-17.9745535,5705.0758887,-222.78634399,-96695.21684359,-654.73224016,-455.82738673,-25.6041983,2990.89710557,-2210.88640322,-151416.8306038,-462.66239833,-205.23481771,-21.41870403,0.08258253,0.01008893,0.01009137,0.029385,0.0482311,0.06356726,movimiento_1
0.01971671,-0.26062555,-19.11690385,70.09307227,-1.76409803,0.03783839,0.16286711,0.03783839,0.09731268,0.03783839,0.09365681,0.03783839,0.11517731,0.03783839,0.11309579,0.03783839,0.08815673,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0183646,0.61250587,0.16995164,0.01534892,-0.00063429,-0.26017233,0.15704936,0.43985759,0.14480571,1.31666886,3.83123288,69.68740466,0.06082022,0.53456952,0.15860034,0.0,0.0,0.0,0.0,0.0,0.0,-0.06011906,0.00027394,-0.00354769,1.12597423,-0.04396991,-19.08411471,-0.11951712,-0.06289238,-0.00652172,1.03863256,-0.10761131,-20.84333102,-0.08693235,-0.0282404,-0.00489022,0.0,0.0,0.0,0.0,0.0,0.0,-304.45279981,1.40739672,-17.96614076,5702.11999201,-222.6709146,-96645.11740985,-654.69784525,-453.76109657,-25.68009918,3001.69679294,-2190.25276929,-151036.03387533,-462.55932906,-204.06334908,-21.44835188,0.07936109,0.01009639,0.01009924,0.02651978,0.04523916,0.05962429,movimiento_1
0.02105347,-0.2865682,-19.6936234,70.08970823,-3.27766373,0.03714151,0.16285831,0.03714151,0.09731074,0.03714151,0.09323373,0.03714151,0.11521153,0.03714151,0.11311638,0.03714151,0.08771359,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01844619,0.61250626,0.16994682,0.01687658,-0.00070124,-0.28606986,0.1568861,0.4397694,0.14479701,1.31998823,3.83037879,69.65809582,0.06070177,0.53452992,0.15859378,0.0,0.0,0.0,0.0,0.0,0.0,-0.06193004,0.00031029,-0.00365462,1.15989481,-0.04529453,-19.65903382,-0.1247398,-0.0690738,-0.00648438,0.9973624,-0.16352635,-22.93171973,-0.09028343,-0.03101086,-0.00493203,0.0,0.0,0.0,0.0,0.0,0.0,-304.3987413,1.54644913,-17.96327165,5701.12049139,-222.63188355,-96628.17689393,-654.68456506,-453.00371226,-25.70926544,3006.46390036,-2182.67077378,-150885.91534603,-462.52367858,-203.64517121,-21.45994408,0.07869554,0.01009734,0.01009985,0.02599913,0.04482305,0.05910325,movimiento_1
0.02193584,-0.30410901,-20.06338973,70.08636503,-4.3033827,0.03668926,0.16285166,0.03668926,0.09731043,0.03668926,0.09295489,0.03668926,0.11523445,0.03668926,0.11313023,0.03668926,0.08743527,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01850135,0.61250654,0.16994357,0.01790948,-0.0007469,-0.30358016,0.15677452,0.43970663,0.14479131,1.32225065,3.82973734,69.6372112,0.06062114,0.53450175,0.15858941,0.0,0.0,0.0,0.0,0.0,0.0,-0.06309409,0.00033547,-0.00372336,1.18169831,-0.04614597,-20.02858098,-0.12815672,-0.07318927,-0.0064527,0.9683482,-0.20116947,-24.32362086,-0.09246446,-0.03285484,-0.00495543,0.0,0.0,0.0,0.0,0.0,0.0,-304.36144141,1.64041458,-17.96128743,5700.43133451,-222.6049716,-96616.49638765,-654.67489242,-452.46739162,-25.73021135,3010.0190214,-2177.3002421,-150777.28781766,-462.4988501,-203.35151915,-21.46831091,0.07807764,0.01009989,0.01010214,0.02540016,0.04417362,0.05834332,movimiento_1
0.02277405,-0.32106731,-20.39486497,70.08233154,-5.33690339,0.03626525,0.16284474,0.03626525,0.09731057,0.03626525,0.09276349,0.03626525,0.11525652,0.03626525,0.11314363,0.03626525,0.08718084,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01855468,0.61250683,0.16994042,0.01890806,-0.00079134,-0.32050896,0.15666576,0.43964361,0.14478592,1.32445141,3.8290692,69.61621945,0.06054279,0.53447346,0.15858525,0.0,0.0,0.0,0.0,0.0,0.0,-0.06413635,0.00036003,-0.00378491,1.2012209,-0.04690834,-20.35946888,-0.13134851,-0.0772145,-0.00640586,0.93657336,-0.23899567,-25.68613193,-0.09447705,-0.03465843,-0.00496805,0.0,0.0,0.0,0.0,0.0,0.0,-304.32479118,1.73118985,-17.95933419,5699.75454142,-222.57854246,-96605.02543516,-654.66500806,-451.93072318,-25.75137838,3013.7040703,-2171.92435553,-150666.91810155,-462.47428243,-203.05946018,-21.47679455,0.07703849,0.01010398,0.01010549,0.02420497,0.04284643,0.05680198,movimiento_1
0.02361225,-0.33829087,-20.6971187,70.07739244,-6.46144344,0.03584661,0.16283725,0.03584661,0.09731094,0.03584661,0.09265393,0.03584661,0.11527894,0.03584661,0.11315732,0.03584661,0.08693572,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01860884,0.61250715,0.16993723,0.01992225,-0.00083678,-0.33770256,0.15655435,0.43957714,0.14478057,1.32670073,3.82834015,69.59405751,0.06046278,0.53444362,0.15858109,0.0,0.0,0.0,0.0,0.0,0.0,-0.06508637,0.00038496,-0.00384102,1.21901614,-0.04760325,-20.66108013,-0.13446387,-0.0814195,-0.00633406,0.89851774,-0.27997069,-27.11056511,-0.09640455,-0.03654296,-0.00496642,0.0,0.0,0.0,0.0,0.0,0.0,-304.28693052,1.82329303,-17.9573126,5699.05573842,-222.55125382,-96593.18143713,-654.65441658,-451.36657226,-25.77383851,3017.70669594,-2166.27067305,-150549.19534284,-462.44873154,-202.75426667,-21.48582442,0.07596127,0.01010711,0.01010959,0.02297662,0.0414099,0.05514319,movimiento_1
0.02606125,-0.38994372,-21.45986176,70.05719516,-10.10892857,0.03465353,0.16281216,0.03465353,0.09731303,0.03465353,0.09248952,0.03465353,0.11534696,0.03465353,0.11319947,0.03465353,0.08626978,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01877127,0.61250818,0.16992764,0.02296369,-0.00097488,-0.38926556,0.1562142,0.43936203,0.14476542,1.33353613,3.82583136,69.52221381,0.06022013,0.53434708,0.15856899,0.0,0.0,0.0,0.0,0.0,0.0,-0.0674857,0.0004601,-0.00398276,1.26396105,-0.04935837,-21.42285046,-0.14325217,-0.09439371,-0.00602499,0.76229992,-0.41186353,-31.51179449,-0.10168797,-0.04235851,-0.00490466,0.0,0.0,0.0,0.0,0.0,0.0,-304.16947361,2.0990675,-17.95101795,5696.88982561,-222.46667373,-96556.47142435,-654.61882664,-449.55277909,-25.84734096,3031.37772962,-2148.08955824,-150160.23956237,-462.36823076,-201.78420458,-21.51555153,0.07380318,0.01011303,0.01011417,0.02074854,0.03895075,0.05230208,movimiento_1
0.02851025,-0.44330465,-22.10210014,70.02760847,-14.09497024,0.03350376,0.16278233,0.03350376,0.0973159,0.03350376,0.09241323,0.03350376,0.11541978,0.03350376,0.11324587,0.03350376,0.0856707,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01893908,0.6125094,0.16991774,0.02610557,-0.00112042,-0.44253365,0.15585296,0.4391143,0.14475114,1.34074153,3.82271721,69.43927992,0.059965,0.53423592,0.15855711,0.0,0.0,0.0,0.0,0.0,0.0,-0.06950372,0.0005387,-0.004102,1.30176614,-0.05083468,-22.06360824,-0.15172069,-0.10798559,-0.00561967,0.60177518,-0.55491524,-36.13237512,-0.10661785,-0.04845099,-0.0047871,0.0,0.0,0.0,0.0,0.0,0.0,-304.04202366,2.38340503,-17.94415344,5694.5427265,-222.37501823,-96516.69048872,-654.5750535,-447.48179773,-25.93322326,3048.2108434,-2127.34313064,-149700.34815318,-462.27855393,-200.69334585,-21.5505545,0.07223233,0.01011741,0.01012081,0.0194403,0.03723381,0.05037345,movimiento_1
0.03222063,-0.52690381,-22.93912634,69.96358781,-20.45776126,0.03184031,0.16272813,0.03184031,0.0973198,0.03184031,0.09235728,0.03184031,0.11554224,0.03184031,0.11332734,0.03184031,0.08479683,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01920197,0.61251163,0.16990222,0.03102759,-0.00135431,-0.52598735,0.15526677,0.43867463,0.14473158,1.35231612,3.81677842,69.2916964,0.05955617,0.53403867,0.15853977,0.0,0.0,0.0,0.0,0.0,0.0,-0.07213568,0.00066455,-0.00425758,1.35107837,-0.05276035,-22.89940015,-0.16419536,-0.12906141,-0.004909,0.33414687,-0.78112597,-43.31826944,-0.11369298,-0.05789594,-0.00455164,0.0,0.0,0.0,0.0,0.0,0.0,-303.8305805,2.827956,-17.93270242,5690.65503546,-222.22320176,-96450.7980911,-654.48922122,-443.83884463,-26.08794308,3080.09965013,-2090.92084821,-148862.43793569,-462.12381365,-198.80498214,-21.6141158,0.07054054,0.01012335,0.01012543,0.01834612,0.036038,0.04906821,movimiento_1
0.036784,-0.63368026,-23.83994562,69.8519525,-28.48760332,0.02991646,0.16264659,0.02991646,0.09732048,0.02991646,0.09232285,0.02991646,0.11571806,0.02991646,0.11345176,0.02991646,0.08372735,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01953774,0.61251504,0.1698824,0.03731371,-0.00166346,-0.63257799,0.15448312,0.43802624,0.14471133,1.36756832,3.80739631,69.07335716,0.05901822,0.53374785,0.15851975,0.0,0.0,0.0,0.0,0.0,0.0,-0.07496658,0.00083059,-0.00442499,1.40412697,-0.05483193,-23.79851985,-0.17921877,-0.1550875,-0.00396052,-0.01375239,-1.0633544,-52.23276694,-0.12202778,-0.06955347,-0.00421532,0.0,0.0,0.0,0.0,0.0,0.0,-303.54194848,3.39433733,-17.9169779,5685.35929193,-222.01640007,-96361.04064026,-654.34242562,-438.51578391,-26.31974782,3130.20999882,-2037.90248299,-147594.34559907,-461.89920898,-196.09135539,-21.71013017,0.06897137,0.01012678,0.01012828,0.0175576,0.03538025,0.04843683,movimiento_1
0.04142419,-0.74623812,-24.65937393,69.70069134,-36.71514062,0.02808854,0.16254702,0.02808854,0.09730983,0.02808854,0.0922951,0.02808854,0.11592682,0.02808854,0.11361118,0.02808854,0.08264546,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.01989168,0.61251931,0.16986151,0.04393955,-0.00200202,-0.74493995,0.15361645,0.43724568,0.14469527,1.38414805,3.79547706,68.80964603,0.05843282,0.53339783,0.15850104,0.0,0.0,0.0,0.0,0.0,0.0,-0.07754144,0.00101174,-0.00457732,1.45238908,-0.05671659,-24.61651347,-0.1943046,-0.1812931,-0.00295579,-0.37736559,-1.34868555,-61.26304994,-0.1302503,-0.08128374,-0.00384533,0.0,0.0,0.0,0.0,0.0,0.0,-303.21890068,3.98974228,-17.89928971,5679.44615536,-221.78548884,-96260.81900702,-654.13284448,-432.15715912,-26.60275843,3193.65516811,-1974.892814,-146036.16992443,-461.62738195,-192.89433567,-21.82818249,0.06779957,0.0101291,0.01013019,0.01715111,0.03507124,0.04827829,movimiento_1
0.04606437,-0.86238695,-25.38630868,69.51116213,-44.98604116,0.02638042,0.162431,0.02638042,0.09728497,0.02638042,0.09226142,0.02638042,0.11616633,0.02638042,0.11380575,0.02638042,0.08156885,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02025691,0.61252444,0.16983995,0.05077607,-0.002365,-0.86088657,0.1526801,0.43634428,0.14468395,1.40172385,3.78114617,68.50411324,0.05780978,0.53299374,0.15848411,0.0,0.0,0.0,0.0,0.0,0.0,-0.07982597,0.00120368,-0.00471255,1.49522242,-0.05838926,-25.34249476,-0.20926167,-0.20717153,-0.00191403,-0.74966099,-1.63146799,-70.24371143,-0.13825543,-0.09286041,-0.00344925,0.0,0.0,0.0,0.0,0.0,0.0,-302.86947699,4.60234601,-17.88008494,5673.0661241,-221.53634512,-96152.68398515,-653.84592188,-424.86002376,-26.93360771,3269.77593953,-1902.99677946,-144209.32828705,-461.30617231,-189.26422145,-21.96699804,0.06677478,0.01013178,0.01013253,0.01677553,0.03476235,0.04816924,movimiento_1
0.050189,-0.96827805,-25.94451224,69.31033945,-52.40589669,0.02495552,0.16231429,0.02495552,0.09725047,0.02495552,0.09222199,0.02495552,0.1164055,0.02495552,0.11400753,0.02495552,0.08061601,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02058987,0.61252977,0.16982029,0.05700817,-0.00270797,-0.96659329,0.15178972,0.43544274,0.14467804,1.41810913,3.76636929,68.19756264,0.05722519,0.53258969,0.15847065,0.0,0.0,0.0,0.0,0.0,0.0,-0.08157638,0.00138114,-0.00481624,1.52805486,-0.05967138,-25.89897118,-0.22246108,-0.22995303,-0.00094572,-1.09038058,-1.88178417,-78.2090433,-0.14517412,-0.10304701,-0.00306902,0.0,0.0,0.0,0.0,0.0,0.0,-302.53990024,5.15920601,-17.86192272,5667.0632936,-221.30193129,-96050.94213136,-653.51104618,-417.59923056,-27.26809345,3348.15391008,-1831.86707447,-142361.88615163,-460.97420352,-185.68109277,-22.10802706,0.06584955,0.01012832,0.0101297,0.01624,0.03468819,0.04826728,movimiento_1
0.05431362,-1.07628042,-26.40820894,69.07872014,-59.92428232,0.02361264,0.16218505,0.02361264,0.09720399,0.02361264,0.09217179,0.02361264,0.11666864,0.02361264,0.11423516,0.02361264,0.07966684,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02092945,0.61253584,0.16980024,0.06336386,-0.00306963,-1.07440756,0.15084506,0.4344476,0.14467622,1.43513749,3.749654,67.85813909,0.05661246,0.5321438,0.15845883,0.0,0.0,0.0,0.0,0.0,0.0,-0.08303692,0.00156271,-0.00490283,1.5554658,-0.06074179,-26.36355858,-0.23558521,-0.25255193,7.04e-05,-1.44197579,-2.13178022,-86.17260437,-0.1518998,-0.11314893,-0.00265783,0.0,0.0,0.0,0.0,0.0,0.0,-302.1957486,5.72553221,-17.84292239,5660.81041859,-221.05775309,-95944.96227832,-653.08617864,-409.62146943,-27.64101633,3436.71590588,-1754.14580284,-140305.44176158,-460.59361536,-181.76911966,-22.26594749,0.06511568,0.0101305,0.0101319,0.01596142,0.03435375,0.04816502,movimiento_1
0.05843825,-1.18598288,-26.76727069,68.81584004,-67.5681144,0.02234653,0.16204341,0.02234653,0.0971453,0.02234653,0.09210997,0.02234653,0.11695509,0.02234653,0.11448795,0.02234653,0.07872113,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02127437,0.61254267,0.16977988,0.06981889,-0.00344923,-1.18391893,0.14984644,0.43335949,0.14467871,1.45273015,3.73097433,67.48579271,0.05597245,0.53165635,0.15844879,0.0,0.0,0.0,0.0,0.0,0.0,-0.08415064,0.00174514,-0.00496896,1.57638827,-0.06155883,-26.71817326,-0.24862342,-0.27505533,0.00115096,-1.80822367,-2.38316524,-94.16996598,-0.15839643,-0.12320727,-0.00220633,0.0,0.0,0.0,0.0,0.0,0.0,-301.84047556,6.29904354,-17.82328244,5654.3723687,-220.80634371,-95835.84389974,-652.55589777,-400.93818205,-28.05293518,3535.58050698,-1670.02194381,-138041.09649896,-460.15934083,-177.53471844,-22.44112047,0.06441306,0.01013256,0.01013396,0.01569541,0.03403089,0.04808853,movimiento_1
0.06256287,-1.29693528,-27.01290204,68.52113696,-75.35810764,0.02115233,0.1618895,0.02115233,0.09707415,0.02115233,0.09203599,0.02115233,0.11726436,0.02115233,0.11476558,0.02115233,0.07777868,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02162321,0.61255024,0.16975928,0.07634672,-0.0038457,-1.294678,0.14879414,0.43217891,0.14468578,1.47080124,3.71029944,67.08041495,0.05530606,0.53112758,0.15844068,0.0,0.0,0.0,0.0,0.0,0.0,-0.0849458,0.00192649,-0.00501629,1.591351,-0.06214313,-26.97177627,-0.26162539,-0.29735656,0.00228806,-2.18666994,-2.63453304,-102.1713795,-0.16470195,-0.13317494,-0.00171898,0.0,0.0,0.0,0.0,0.0,0.0,-301.47813782,6.87738216,-17.80323679,5647.82495976,-220.5506638,-95724.87199699,-651.90339358,-391.56163692,-28.50461789,3644.8896703,-1579.67899553,-135569.88548629,-459.66601706,-172.98472081,-22.63402097,0.06382698,0.01013244,0.01013406,0.0155104,0.03391971,0.0482527,movimiento_1
0.0666875,-1.40865354,-27.13744449,68.193974,-83.30989437,0.02002554,0.16172343,0.02002554,0.09699025,0.02002554,0.09194948,0.02002554,0.11759615,0.02002554,0.115068,0.02002554,0.07683932,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02197444,0.61255855,0.16973853,0.08291882,-0.00425765,-1.40620156,0.1476884,0.43090635,0.14469773,1.48925793,3.687595,66.64185674,0.05461423,0.53055768,0.15843469,0.0,0.0,0.0,0.0,0.0,0.0,-0.08530919,0.00210145,-0.00503814,1.59823279,-0.06241187,-27.08841551,-0.27453988,-0.3196543,0.00351446,-2.58499409,-2.88950691,-110.25133283,-0.17073112,-0.14314453,-0.00117735,0.0,0.0,0.0,0.0,0.0,0.0,-301.11273021,7.45792146,-17.78301509,5641.24238265,-220.29361055,-95613.30402944,-651.11113515,-381.5052351,-28.99683948,3764.77451326,-1483.30252804,-132892.96252401,-459.10792177,-168.12661711,-22.84512482,0.0633208,0.01013186,0.01013378,0.01541232,0.03397571,0.04860875,movimiento_1
0.06718039,-1.42203226,-27.15135289,68.15267858,-84.24666419,0.0198952,0.16170276,0.0198952,0.09697936,0.0198952,0.09193829,0.0198952,0.11763735,0.0198952,0.11510589,0.0198952,0.07676076,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0220165,0.61255959,0.16973605,0.0837058,-0.00430784,-1.41955695,0.1475527,0.43074816,0.1446995,1.49148474,3.68474455,66.58722442,0.0545299,0.53048684,0.15843413,0.0,0.0,0.0,0.0,0.0,0.0,-0.08536064,0.0021227,-0.00504122,1.59920595,-0.06244987,-27.10490964,-0.27610408,-0.3222357,0.0036564,-2.63123998,-2.91889422,-111.19424359,-0.17146545,-0.14429816,-0.00111497,0.0,0.0,0.0,0.0,0.0,0.0,-301.06919629,7.5273646,-17.78060656,5640.45971228,-220.26304684,-95600.03856503,-651.00611693,-380.25884197,-29.05844706,3779.81830696,-1471.39003409,-132559.38830181,-459.03663281,-167.52587887,-22.87161425,0.06365805,0.01012924,0.01013143,0.01571087,0.03476913,0.0495389,movimiento_1
0.06767328,-1.43542119,-27.17875276,68.11093352,-85.13494094,0.01976575,0.16168192,0.01976575,0.09696828,0.01976575,0.09192691,0.01976575,0.11767884,0.01976575,0.1151441,0.01976575,0.07672115,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02205859,0.61256064,0.16973356,0.08449337,-0.00435825,-1.43292255,0.14741622,0.43058871,0.14470133,1.49371604,3.68186582,66.53213293,0.0544452,0.53041544,0.15843359,0.0,0.0,0.0,0.0,0.0,0.0,-0.08544194,0.00214473,-0.00504607,1.60073842,-0.06250971,-27.13088336,-0.27769206,-0.32473812,0.00378926,-2.67517172,-2.94706133,-112.11148732,-0.17222689,-0.14541571,-0.00105765,0.0,0.0,0.0,0.0,0.0,0.0,-301.02580653,7.59687406,-17.77820668,5639.68008022,-220.23260178,-95586.82459685,-650.89870822,-379.00339289,-29.12066037,3795.01328078,-1459.39674352,-132223.01705291,-458.96434381,-166.92101623,-22.89838186,0.06409189,0.01012559,0.01012824,0.01606155,0.03581617,0.05074185,movimiento_1
0.06905541,-1.47306507,-27.3034021,67.99164079,-87.4479808,0.01940749,0.16162261,0.01940749,0.09693623,0.01940749,0.09189405,0.01940749,0.11779676,0.01940749,0.11525294,0.01940749,0.07667407,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02217694,0.61256365,0.16972658,0.08670762,-0.00450098,-1.47050081,0.14702926,0.43013527,0.1447068,1.49999943,3.67365104,66.37531905,0.0542056,0.5302124,0.15843223,0.0,0.0,0.0,0.0,0.0,0.0,-0.08583559,0.00221115,-0.00506945,1.60814031,-0.06279876,-27.25633793,-0.28227495,-0.331322,0.00411157,-2.78557803,-3.0193451,-114.54245778,-0.17451163,-0.14835135,-0.00092498,0.0,0.0,0.0,0.0,0.0,0.0,-300.90495059,7.7923874,-17.77152658,5637.51108045,-220.14790115,-95550.06226329,-650.58462312,-375.4373183,-29.29820769,3838.38551802,-1425.36284699,-131265.74734134,-458.75626096,-165.20397461,-22.97486512,0.06539513,0.01012154,0.0101241,0.01736634,0.03789968,0.05330345,movimiento_1
0.07161885,-1.54347028,-27.64497598,67.76243974,-91.29979025,0.01876103,0.16150925,0.01876103,0.09687312,0.01876103,0.09182948,0.01876103,0.11802107,0.01876103,0.115461,0.01876103,0.07666962,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.02239827,0.61256949,0.1697135,0.09084866,-0.00477181,-1.54078327,0.14629447,0.42927136,0.14471799,1.51176591,3.65789865,66.07595388,0.05375248,0.52982562,0.15843011,0.0,0.0,0.0,0.0,0.0,0.0,-0.08690485,0.00234574,-0.00513284,1.62822594,-0.06358312,-27.59676883,-0.29106356,-0.34251611,0.00460149,-2.96263766,-3.13819455,-118.72967751,-0.17906554,-0.15333072,-0.0007386,0.0,0.0,0.0,0.0,0.0,0.0,-300.68317265,8.15808747,-17.75928412,5633.54071567,-219.99285623,-95482.76863023,-649.95156761,-368.65811279,-29.63860042,3921.56226515,-1360.82079489,-129439.83459049,-458.34882538,-161.94310986,-23.12180814,0.06644545,0.01011762,0.01012033,0.01851372,0.03993392,0.05586943,movimiento_1
